RTT,RTT_trend,packet_loss_rate,throughput,queue_load,queue_growth_rate,link_utilization,congestion_label,time_to_congestion
83.39309820711802,7.559917061468261,0.132521787791905,1.165672544634761,91.61265523940449,9.342147242736583,0.9589354474656991,1,2.011610085922202
48.27959103367392,15.393443376520164,0,3.5243368801207313,11.996479859111798,12.923195009533774,0.6793533727826151,0,12.72968688816661
71.5911155822634,-6.149488488279701,0,2.3699065532568615,77.51086222492857,-4.164074303232175,0.7831096756797933,0,8.351194466481209
41.50744860443096,9.502497218987264,0,0.5,32.426702757661104,8.061412084430597,0.8995628843151215,0,12.071787209671584
62.257694255250755,6.956634540902081,0,2.9629746857868513,49.491690170587155,7.343684436963013,0.7996942310422078,0,14.226251045652669
71.02691263089764,3.7410305040057006,0,5.833750511255422,58.59553049152842,2.64286946664863,0.5123568452496958,0,7.546208709611361
80.24534242147736,15.028064571503183,0,7.396005921476326,62.400831698708224,11.472878805225537,0.21396699639310823,0,6.221442655330259
75.7118773530066,4.531661992062116,0,0.9479623217011461,75.94765625455693,6.56478753826363,0.8074472043453972,0,4.328950707830426
67.17625009878482,14.321246417886409,0.15899526032071523,5.9105902505581565,94.98240070551188,16.924988614231793,0.4521897385151694,1,1.5692287312903161
61.16315348579606,14.529865285178474,0,2.5136697983947065,79.2768302798448,11.281871526174317,0.8360620538459455,1,2.9076321632469506
56.063828791609325,-6.4499810267454984,0,2.8749572447675416,63.662030613284045,-4.520097026781274,0.7096300352477893,0,11.337352756783782
50.42930859525622,0.6210658760922351,0,4.477102842692795,63.481564862927264,0.8157207239930733,0.5611097351906528,0,8.213535976728526
45.8743429328754,18.239238148941855,0,5.608069940894004,29.843626729634277,19.454609601596875,0.41309134078961185,1,2.39278698119596
59.675860403940355,3.602978861284892,0,7.747677810265893,77.38659154263709,6.659211870138808,0.18703111169065634,0,9.7602018202109
55.79522453540131,3.8724750802644112,0,0.8586736231354786,22.576624100633722,2.8843907789960674,0.9794734048300358,0,12.411418581538262
68.78155165793947,2.959643380089111,0,9.781825822113177,42.24678176194324,2.23345922094773,0.10737070160267898,0,10.565552703224718
51.95314162966973,-1.0139476562491523,0,0.7631706929994506,67.70152177029868,-0.7395439259467294,0.8615793151677208,0,12.959129520194058
40.22379784671512,14.38475589788287,0,6.974102880526888,7.629369508506356,18.428292666474878,0.3831592970551031,0,10.856730600884022
56.36873934739587,14.95768800853315,0,1.5682825000326408,18.839797705200056,17.058722861614683,0.8856457398041048,1,0.7273058437603022
40.20351699477382,10.720215288659974,0,0.5,45.71929385644733,17.451531841793233,0.9892925511976225,1,1.7942871976452406
96.87095574088735,1.9375530676106583,0.07305510938627803,0.5,86.42215006727727,3.3764953933727817,0.9443819344940816,0,6.9375785216643004
96.80642989081115,17.864438002984556,0.10152994216298714,7.043169376395553,89.32899890196053,16.527598128915454,0.2247942028830212,1,1.0307361469872633
48.97656548096584,0.6475563088155425,0.04812334089749934,6.094551737750282,83.43955517194179,0.5337078417554002,0.3959604377833106,0,11.373865892723106
75.50177004024086,-3.303956565110968,0.1720958254685797,3.467777556950616,95.66632548883594,-2.8212617365708583,0.6488360487567015,0,13.743196246752454
46.02632485120624,22.407516540318575,0,5.8808448880163215,18.061630489110136,16.123574818817957,0.4883288223064385,0,9.938445729323748
65.74946969589129,4.880564801650929,0,4.8378532100844485,75.56898087132478,4.814332618357097,0.5129503104233454,0,12.091866631306598
52.489426903667784,17.634634809520325,0,4.455515429907542,12.004402194013931,17.916683614447894,0.505602701031847,0,5.125055961447318
36.660398933367375,0.4415305683732536,0,3.218502770923666,6.241654619397585,0.7907645660030678,0.697010780953831,0,11.553189063579717
34.11451999987117,9.677026213979486,0,7.903354702799781,4.1326881444237795,7.5114497079578815,0.18475208570074458,0,14.682471783288165
47.48501863282642,-1.2615435544332956,0,0.5,40.78542317037744,-1.1626905834051469,0.9508038030063546,0,6.339722402168975
72.91153534388405,6.950397391744749,0,5.480076967229573,54.38243514608566,13.718151453946472,0.5114095942245588,0,10.25485283285785
90.45344984712676,12.95410140934802,0.14110635719279424,4.500166489503418,92.44664236173654,9.420581457730512,0.5058652440724288,1,0.7726161845806252
39.7690104457656,7.797701707645517,0,6.709853435909272,20.6657553370269,12.335312038972077,0.3645565282700013,0,5.73532909190854
55.87972194662662,13.88522834334587,0,4.62994477979476,39.47007647343668,19.832000651857715,0.580719846227476,1,1.8855045556307894
62.85273731380629,8.045424331320284,0,1.1464857566788165,70.73931884634844,13.876130730183316,0.8254732613899123,1,1.6802782246282049
49.555180696694094,1.770410153651611,0,0.9647715881683133,42.80448414873463,1.5587320485399978,0.8290417287300843,0,7.154576903251746
60.18694910229322,2.123782555923178,0,7.430845420735314,23.016814730825796,1.5506961454108863,0.16224702272035724,0,4.354583877502039
74.46574369859815,-3.003446114991339,0,2.790009398598996,76.92150065307007,-4.105768716468254,0.6342076007823224,0,11.489780076206735
79.52552067770937,6.724128138385986,0,3.3433505718766634,74.22762911464972,9.513551264466122,0.6887366354460565,0,12.887642544222528
58.76386329903429,7.631097427005352,0,0.599859520776638,28.951037525638533,5.8798766739730794,0.9784343888721649,0,8.245102817802444
86.5283116813058,18.377557280944927,0.17351471097952284,1.3685337612536208,97.11711670015889,14.6081551800172,0.8709604123375655,1,0.18482985161331755
53.48388025074269,2.9638354779687637,0,1.7364129459967792,25.892656151995887,3.4666354038923117,0.8188555172565108,0,6.0131742952420755
43.078492200567815,10.94164041529996,0,2.7588364983238005,14.881742579721568,17.592000084732476,0.6571482433055971,0,4.1939861545179715
40.24569110699535,3.1991696270908463,0,0.5770382674439143,3.291717217276846,6.104067991132199,0.9782687646597694,0,4.1446801502658985
46.423477559358666,-1.4282819848447519,0,1.3682000427170904,36.0810578003997,-1.16966360754515,0.9126332154640752,0,11.553650048844602
53.38503865228168,26.044893689585656,0,7.132485347908658,58.44351825561913,18.363716511431278,0.30781497823512494,1,1.0187684667591346
72.06615709741325,1.3328854289072003,0,0.8906367748702182,49.734452470656265,1.7465680632875387,0.8284670012786459,0,14.919101718914963
40.08662363781822,5.419193735982118,0,6.903803727926665,20.777649973406376,4.703258118686387,0.3885390263924925,0,6.4782513340312935
87.47095315803739,28.75613956824695,0.004236416267838543,9.035001216585233,79.51802431625703,19.90068493953165,0.18913596033973715,1,0.5937009423265607
74.83777045554882,-0.5473201958137093,0,0.8443111469597198,66.1363591791283,-0.46107273747770616,0.905288433669179,0,5.669465713967828
63.84565516990848,-4.822931459898168,0,3.4849937408927847,68.5678749310705,-3.433757441712097,0.7235811324100698,0,14.004019388967933
67.94381283156858,5.503948535072203,0,5.979340812817851,43.14532820683418,5.143167119714185,0.42385724135645897,0,5.894707150905596
67.17885438070795,0.8036064903686981,0,6.038866945570626,41.787663655051944,0.5588491899744099,0.4532318390695864,0,4.806366203273857
43.534648450765594,7.079523479902404,0,6.172122441735059,12.02112517846967,5.826381636830085,0.3194980591522759,0,13.087455225325764
76.51731737625204,9.271771968134221,0,2.8976219638936476,66.6838652138324,13.435724842337535,0.7494839538359828,1,2.6545418137538097
41.16414700306839,7.441275029250441,0,7.798996044469449,33.278522473866765,11.773743213836713,0.2601301984583753,0,13.71425732655353
87.43800379015619,7.440113540349501,0.15321071938738112,5.275553392743837,94.10483844486197,7.598533083864751,0.5039258240348579,0,7.832846277160245
54.52819513045603,2.9745447991110776,0,7.641556683299699,39.84574237644729,3.6855446027153036,0.16704512237430136,0,13.260826080150201
87.31466628700969,20.35455537668233,0.14701936940030413,2.2593606731279134,93.19347481466843,15.39574904305854,0.6966064195252601,1,1.9201873013956092
81.38857066103793,-0.6627528039935843,0,5.691864291589951,71.09570560399564,-0.45700448712112784,0.523784080867887,0,9.337463167389956
40.56393936161056,13.141702217437008,0,6.288113433742977,23.016610081671885,10.36663190012817,0.40039699325140166,0,8.087324266481112
56.45441007293222,7.0478068433271766,0,5.019907857127519,73.82040522286154,11.852374647395617,0.5170837112293672,0,13.889445982880428
59.89052093036228,13.926621161692424,0,0.6632563754881668,38.15398497403725,9.66978088081633,0.9962285135753922,1,0.24723954644215373
72.23989281418362,13.744421092156907,0,5.569714423060407,38.30857639012484,11.097801168659696,0.41938904973422375,0,13.640767277689823
53.6767139840705,13.759011877585102,0,1.978709170014563,21.737796497134653,11.847830914230158,0.7681251193026397,0,11.598010820742925
36.31368781246449,8.141364762530149,0,7.9518286957539095,2.688225121765697,7.83720877595996,0.15019140366610173,0,5.995221481302636
71.47975017893046,7.372868415375616,0,1.9448791341734464,38.42022440947471,10.75175937448888,0.8805608322572909,0,4.2424175924157375
75.63712954348483,-2.280436066468668,0.07069635426474938,6.143937467389793,85.2146047512835,-2.8112738143015386,0.3484005915553002,0,5.80236414535863
51.85542394109051,5.10654976374795,0,1.8709506217962972,8.551414719008488,8.777354459385197,0.7471888292705492,0,4.8213253410675145
55.087676915182065,14.253921989674042,0,5.1890066802876875,37.872526947034736,10.306904874015576,0.47717598473765144,0,7.98520918404305
45.885872771283616,8.311171747563634,0,4.2018262085193605,48.232437159057405,6.073937521197674,0.48382059330111304,0,4.671761429657291
54.08491662838194,3.3702362918048276,0,6.136733578948621,57.554572669558404,5.240443273704859,0.4477281915941673,0,9.378475977728383
65.2127727376073,-0.17803150617257854,0,7.713845862788751,48.21737615696248,-0.2913886222232529,0.15843755233882773,0,7.1273627735049425
36.88758640152946,18.381274374328054,0,1.3935451146664066,12.717186843357132,16.13829569849654,0.843394753453664,1,1.4705837080983108
83.00579768086723,-0.8703503558633893,0,3.3640124057289733,64.81139657670738,-0.7147212886603729,0.6396871724317259,0,6.129327626602523
63.119728974255594,4.50198713345565,0,6.292779370136374,32.61737373264522,6.261807759432118,0.29910819300381597,0,5.697055701707869
58.3344185943871,6.1687469659669825,0,4.273672396285642,74.81467314159913,5.624759273745941,0.6642792989956756,0,14.77835978908377
60.39276186351505,25.036447523430233,0,4.76135121883625,74.1219779815457,18.830717076685904,0.5361058848827336,1,1.5650694669041636
43.94418790887855,2.279010136840445,0,8.47582816715644,8.968478559399584,2.233903910741671,0.19415379305490177,0,8.901471989739623
59.80047822480046,-0.5290631308278542,0,2.625117405050755,20.052057458445827,-1.0088525326408733,0.6446541046266292,0,4.824864845383954
41.55486714051897,9.308804315007023,0,5.0765252550477955,1.439368572768529,14.074025893065436,0.40030670342203367,0,7.630094751622918
71.17042350308341,10.785546631118015,0,3.6822678518969685,73.83335750938606,11.347152305083874,0.5379691222291719,0,5.929398014264097
43.21739115569998,-1.5411258228753855,0,2.075583208258391,17.8846092758395,-1.0504817267423094,0.8271058107241686,0,6.579093050217244
57.92066467361762,7.083092227226049,0,0.5,22.59924714837127,5.749962433403724,0.8862701974327154,0,5.6243199542574835
49.9877537987345,7.535465365942866,0,1.787674198169732,15.955109609492023,8.953699316886967,0.723870691326907,0,7.826379387105217
84.69797074590029,12.50938630336285,0.01093241632957016,3.940451947865365,80.86373059628147,15.400564666457505,0.6314552894490646,1,0.2190584862589181
53.994917500764565,5.508586704034427,0,6.785245335774512,34.68167377720803,7.663665021459339,0.36892014346484736,0,10.351374165832322
99.55355468481346,4.4672128506487745,0.14541543113932176,4.374198771177031,93.501337130701,3.9796693254533704,0.6534310548440492,0,12.206926758139282
49.93899474444713,13.429580272184037,0,9.132710957367651,15.904977751221605,12.012371139799452,0.13452623567307492,0,8.041762799809348
60.22828200942568,4.693245563791542,0,8.180839518126483,30.45901034531352,3.8379510366765945,0.16033390966678707,0,13.437396250784023
88.16314626023112,0.6148788263097227,0.18806504744800068,8.117215158408476,97.90057867979807,0.7887263637000084,0.21679344471274678,0,13.63557520583677
54.873007322552525,2.189848101749149,0,9.548360578421805,35.71080660637068,2.216846436211519,0.10076081200075343,0,14.500996139200566
95.15604474877057,7.066183631766356,0.1470264153998878,2.3323694047484764,93.25309270428342,5.069382923605827,0.6814529088928124,0,12.976462892947497
81.53548230767085,4.926563741887098,0.020129178608996507,3.0705704094697257,80.7230349049759,8.506146257002305,0.6401264000915822,0,12.182446254698156
37.27550596354192,11.596006356681917,0,9.317877954514666,22.991814928961585,10.618120553571528,0.1183575040326274,0,8.000500164630205
36.362008700675965,-5.6175853198880965,0,6.158065556392685,2.0805294183618206,-3.860318771082914,0.35829302130374874,0,4.330470993306031
53.00991627305051,8.871340105678069,0,7.2581898492350705,66.50848179097002,9.882621085775453,0.31936250628740037,0,4.538034120675611
74.60285933967442,9.606669582872142,0,1.6320192518438281,46.640390958475706,11.61281161277758,0.7514241079059317,0,11.729041024065012
47.86780560611848,13.688941158342198,0,1.0013225731511568,51.691467988403794,10.898104414158857,0.9027764867147413,1,1.4250667406307405
35.31330856356526,3.6207413204826815,0,7.104620846259121,2.215233813147799,3.1176269650614366,0.20843032405250825,0,7.198762859492975
35.933545062318714,3.28663510555737,0,3.9949207144346084,5.742452416801946,2.9590577632474426,0.6122799412743204,0,10.399840800901597
71.8998900335607,0.5833109184968561,0,3.6631401271545845,69.41323314861422,0.9610046844415283,0.5912660866258316,0,10.283562828113084
84.67148029624846,20.594900793500948,0,5.450571987153224,72.7691615515415,14.657896437778167,0.48658328641639403,1,0.3498000187357637
45.474775850151694,13.954113005060982,0,7.633645978405534,7.965120882782517,9.707437081135952,0.31216145451501637,0,13.779680419233685
78.0491670333835,15.77333420205613,0.05889405621179205,2.320913220367288,84.86530768688696,12.535945836581877,0.7476534523099106,1,0.024453119467525597
53.02503902599191,-2.0233246889229477,0,7.817233584531448,12.427237356735187,-2.2243771813258717,0.16147537916316293,0,4.718012750780624
40.10322221574402,11.83544501074966,0,3.022250177301272,28.499774427165768,11.95828945381238,0.6450003097195139,0,14.541777385463673
69.97041701431635,0.5557339407036286,0,1.573278696980693,57.68118291879358,0.4448061823620524,0.8413829006195902,0,10.448369345882401
59.77046056571286,-4.2729342834750055,0,8.292179237826565,34.04351093809916,-3.815162679802515,0.10146914479370805,0,5.907254420583767
75.4284874424225,20.771331538187507,0,9.201940875225844,71.50277370571084,15.860575248713118,0.1604625063879522,1,0.03591463099268244
73.21633432919836,3.820621582280874,0,4.873743152350414,65.75064346479775,3.85168959912834,0.598456747522866,0,12.484526524102645
75.41980294582069,10.564733528474514,0,8.013969278314594,61.96474198259676,16.876857032129855,0.19607252152741006,0,14.17280458910014
57.817786133703414,5.381941717040057,0,0.7689337697649545,22.31825932969096,10.601054808743903,0.9698499989947053,0,5.414012714739419
37.67927913567186,2.0956068130961345,0,0.5,1.637594946259724,3.094086719181062,0.9609784639795139,0,5.807981380082866
56.83291544832203,-1.1067321437395579,0,2.613701296977383,48.37412626146841,-0.7847509043939338,0.722375914848415,0,11.074882076243101
61.55708284041896,3.2191477350477102,0.15395021013841026,6.768086031828952,94.75180217438621,5.475141744787688,0.38268994456206196,0,8.384060428569182
39.07562624128957,27.566571015755386,0,8.125504213048284,6.4818818268342575,19.29086543605042,0.2183367131854164,0,9.11342345587479
35.19241131211051,4.2952494274251745,0,3.1440989143020737,1.752104835740309,8.297619819967673,0.7803894918802139,0,14.858723862086947
48.11544488480769,14.990911833358197,0,0.8132675494432808,3.133371840033017,19.01783019698456,0.9373876921534636,1,1.7925701448551374
68.5959203854036,9.350997994109356,0,4.259389392425535,50.88374025031149,15.080303690794945,0.6343740484144361,0,6.707960273630459
63.76152284248852,-2.879095212904079,0.08839019096637195,9.01780148243265,86.90047813496858,-3.545733725235851,0.1725309930932355,0,6.302676671408191
38.19535942715561,12.96096139678674,0,5.993442185790617,4.381350295756148,10.711809684324649,0.45561338249281136,0,12.87675976355118
41.787846572552304,-1.0384046627322157,0,4.48752632860151,12.810929321468345,-0.8226949197429985,0.611211811798511,0,9.531927423745246
81.13309807275478,-6.195407432836662,0,3.7294656483511868,68.63524253516377,-4.253528941759591,0.6566137467296278,0,5.022928256184143
33.049907945991514,5.439674781239679,0,5.300669835590952,2.363326122770759,4.504999906681979,0.5651532215016541,0,8.667024562426281
54.49516296823576,8.294697714666626,0,5.244825743603114,39.274356084782646,9.971810937814656,0.5475098895902883,0,12.465069979888279
74.92245541168565,4.917127445968015,0.1403988059395792,7.529871786845788,92.924219699481,5.586805048284948,0.17357178986840893,0,14.455009594385157
45.94338839654107,17.13431948035653,0,4.917990276256618,5.865320379918105,19.891392581124077,0.4163245326980889,0,10.804381722154151
50.41240920720345,3.5316546733685024,0,6.413576814665268,2.9475983121818317,4.3672464424780895,0.3263056503196156,0,8.482997342725294
67.50661548580617,3.6882801521893898,0.020459741884559027,2.1735021445514486,80.08361710634738,6.614652164472552,0.7528122669192208,0,4.215045377777274
54.34312574964436,12.49263541188727,0,0.6085411590538583,41.87690394576492,9.318344127090391,0.8784204838471676,0,14.462162367273448
54.56847761801462,-3.366598083589075,0,8.017906801032762,29.47055671148172,-3.6247229169108257,0.14134604508094437,0,4.7677219309426135
69.7538685810949,-1.2182987115455348,0.006536050732621546,6.229701194375512,80.01098783499523,-2.005168644941758,0.413383713113201,0,8.394026847860967
91.59220163751189,0.1656389147846688,0.09855545164588153,4.554054720623204,88.27669170874013,0.14123130745963142,0.5757312031877136,0,10.396612737265645
69.02931744157631,5.819614118691773,0,3.045049949389911,69.45008714264611,4.449759287057802,0.5983261026408481,0,12.723279395407364
54.71744817910509,22.35330668376706,0,6.007772243090514,48.02625843101828,18.437745194560538,0.40582395976765895,1,0.9430268169380226
50.99732317242109,-1.5234336235085097,0.03030167079279128,8.26879440641142,81.15379757822777,-1.1100663504863366,0.19494732043265053,0,7.546344781624837
74.15525374541252,7.877359101408452,0.11716827188743298,4.476621757465561,90.8694233850354,11.304468937310503,0.4572030547141589,1,1.7024319580292517
73.38163910375854,11.667857065538165,0.02255788427153722,8.46431383121746,81.51944484983233,8.14061293944013,0.23160795139691023,0,11.499969680044252
37.131629984414296,17.359898316959004,0,3.287771411718964,2.199223259565908,12.895574899180641,0.7463804453901094,0,8.030801304742635
58.28148809434757,8.047957732302844,0,1.63436557714604,29.43730461396614,15.559806841810605,0.8588308411367189,0,6.505628391402061
54.74315600409804,17.673370187441165,0,2.177838115163923,74.87472077598237,12.419404934621543,0.7214881539679102,1,0.6454118242656065
49.747657341292935,11.514916096985525,0,6.219426033684183,40.826238507463586,9.853162703936201,0.43597980266213787,0,10.124680334619512
58.45834404989461,20.216721856066847,0,4.142124891780588,54.0650676566082,19.65183816385241,0.5704105173789119,1,0.2571330984534357
67.4461936858973,14.964250623690083,0.09721243692319131,9.860706607980482,87.9995772723353,17.104004792638595,0.1049305258148251,1,1.1522304878223588
80.4847463564937,8.51322710328106,0,0.5,76.65055866542012,9.295581815179043,0.912544263696029,1,1.9715664816375376
53.43863966861048,-0.4912876206669195,0,4.5371952123067185,38.42363802381412,-0.5490978773844093,0.6392650330272762,0,5.422467567971225
67.49295062020809,11.115920499251661,0,7.575855974899461,58.77916034257096,7.832679324408744,0.2344813911172678,0,6.837734644995038
70.3310726727783,7.659257480060379,0,7.679064718850142,44.43900576081173,14.590347198858833,0.2905160223854859,0,4.8867190299853895
48.504702282085404,-4.639412273765082,0,1.369304121046952,17.99233779319248,-3.106326745080527,0.7966322426976823,0,10.455738966025336
66.38306274436913,5.5818299437893835,0,7.81374333435962,61.67390474093518,7.09556693687558,0.12619718428315022,0,5.24130918975869
42.46419682459012,16.318882665925276,0,9.461707365078649,27.718523799143213,18.84787176439314,0.10765642054125722,0,8.069449159657765
46.99228984265009,9.664723956586936,0,5.390206577681063,26.91642189943971,11.375116340210816,0.5397912375713073,0,11.091324369760697
48.138150173270176,2.170926791168786,0,1.0550708533523485,19.69977213751003,2.9419984771476573,0.8987581083577897,0,6.108746923371987
64.99703296414268,-1.0531966262570278,0,5.9331740046370385,64.19543304084053,-1.9904585066939355,0.34287421986809485,0,4.724527225364663
41.35321223195701,15.824398009627716,0,5.849112612229824,28.259258934646027,11.275408319190905,0.3440270803094728,0,14.569777574302645
48.08737648981167,1.5312670761007532,0,3.793513917382639,3.536429574186184,2.6457334746310197,0.5781694058464236,0,13.36711464832333
62.786582775779465,-2.562280329956579,0,0.9484950254943993,73.18367141017906,-3.5380353451037583,0.925368503834432,0,13.78119850168045
